code_article,code_site,date,quantite
01498,Site1,2026-12-28,40.0
01499,Site1,2026-02-09,18.75
01499,Site1,2026-02-16,18.75
01499,Site1,2026-02-23,18.75
01499,Site1,2026-03-02,18.75
01499,Site1,2026-03-09,18.75
01499,Site1,2026-03-16,18.75
01499,Site1,2026-03-23,18.75
01499,Site1,2026-03-30,18.75
01499,Site1,2026-04-06,15.0
01499,Site1,2026-04-13,15.0
01499,Site1,2026-04-20,15.0
01499,Site1,2026-04-27,15.0
01499,Site1,2026-05-04,18.75
01499,Site1,2026-05-11,18.75
01499,Site1,2026-05-18,18.75
01499,Site1,2026-05-25,18.75
01499,Site1,2026-06-01,18.75
01499,Site1,2026-06-08,18.75
01499,Site1,2026-06-15,18.75
01499,Site1,2026-06-22,18.75
01499,Site1,2026-06-29,18.75
01499,Site1,2026-07-06,15.0
01499,Site1,2026-07-13,15.0
01499,Site1,2026-07-20,15.0
01499,Site1,2026-07-27,15.0
01499,Site1,2026-08-03,18.75
01499,Site1,2026-08-10,18.75
01499,Site1,2026-08-17,18.75
01499,Site1,2026-08-24,18.75
01499,Site1,2026-08-31,18.75
01499,Site1,2026-09-07,15.0
01499,Site1,2026-09-14,15.0
01499,Site1,2026-09-21,15.0
01499,Site1,2026-09-28,15.0
01499,Site1,2026-10-05,18.75
01499,Site1,2026-10-12,18.75
01499,Site1,2026-10-19,18.75
01499,Site1,2026-10-26,18.75
01499,Site1,2026-11-02,18.75
01499,Site1,2026-11-09,18.75
01499,Site1,2026-11-16,18.75
01499,Site1,2026-11-23,18.75
01499,Site1,2026-11-30,18.75
01499,Site1,2026-12-07,15.0
01499,Site1,2026-12-14,15.0
01499,Site1,2026-12-21,15.0
01499,Site1,2026-12-28,15.0
01502,Site1,2026-02-09,34.75
01502,Site1,2026-02-16,34.75
01502,Site1,2026-02-23,34.75
01502,Site1,2026-03-02,36.25
01502,Site1,2026-03-09,36.25
01502,Site1,2026-03-16,36.25
01502,Site1,2026-03-23,36.25
01502,Site1,2026-03-30,36.25
01502,Site1,2026-04-06,30.200000000000003
01502,Site1,2026-04-13,30.200000000000003
01502,Site1,2026-04-20,30.200000000000003
01502,Site1,2026-04-27,30.200000000000003
01502,Site1,2026-05-04,39.25
01502,Site1,2026-05-11,39.25
01502,Site1,2026-05-18,39.25
01502,Site1,2026-05-25,39.25
01502,Site1,2026-06-01,40.5
01502,Site1,2026-06-08,40.5
01502,Site1,2026-06-15,40.5
01502,Site1,2026-06-22,40.5
01502,Site1,2026-06-29,40.5
01502,Site1,2026-07-06,33.6
01502,Site1,2026-07-13,33.6
01502,Site1,2026-07-20,33.6
01502,Site1,2026-07-27,33.6
01502,Site1,2026-08-03,43.5
01502,Site1,2026-08-10,43.5
01502,Site1,2026-08-17,43.5
01502,Site1,2026-08-24,43.5
01502,Site1,2026-08-31,43.5
01502,Site1,2026-09-07,36.0
01502,Site1,2026-09-14,36.0
01502,Site1,2026-09-21,36.0
01502,Site1,2026-09-28,36.0
01502,Site1,2026-10-05,46.25
01502,Site1,2026-10-12,46.25
01502,Site1,2026-10-19,46.25
01502,Site1,2026-10-26,46.25
01502,Site1,2026-11-02,47.75
01502,Site1,2026-11-09,47.75
01502,Site1,2026-11-16,47.75
01502,Site1,2026-11-23,47.75
01502,Site1,2026-11-30,47.75
01502,Site1,2026-12-07,39.4
01502,Site1,2026-12-14,39.4
01502,Site1,2026-12-21,39.4
01502,Site1,2026-12-28,39.4
01544,Site3,2026-02-09,880.0
01544,Site3,2026-02-16,880.0
01544,Site3,2026-02-23,880.0
01544,Site3,2026-03-02,880.0
01544,Site3,2026-03-09,880.0
01544,Site3,2026-03-16,880.0
01544,Site3,2026-03-23,880.0
01544,Site3,2026-03-30,880.0
01544,Site3,2026-04-06,400.0
01544,Site3,2026-04-13,320.0
01544,Site3,2026-04-20,320.0
01544,Site3,2026-04-27,320.0
01544,Site3,2026-05-04,320.0
01544,Site3,2026-05-11,400.0
01544,Site3,2026-05-18,400.0
01544,Site3,2026-05-25,400.0
01544,Site3,2026-06-01,400.0
01544,Site3,2026-06-08,400.0
01544,Site3,2026-06-15,400.0
01544,Site3,2026-06-22,400.0
01544,Site3,2026-06-29,400.0
01544,Site3,2026-07-06,400.0
01544,Site3,2026-07-13,320.0
01544,Site3,2026-07-20,320.0
01544,Site3,2026-07-27,320.0
01544,Site3,2026-08-03,320.0
01544,Site3,2026-08-10,400.0
01544,Site3,2026-08-17,400.0
01544,Site3,2026-08-24,400.0
01544,Site3,2026-08-31,400.0
01544,Site3,2026-09-07,320.0
01544,Site3,2026-09-14,320.0
01544,Site3,2026-09-21,320.0
01544,Site3,2026-09-28,320.0
01544,Site3,2026-10-05,320.0
01544,Site3,2026-10-12,400.0
01544,Site3,2026-10-19,400.0
01544,Site3,2026-10-26,400.0
01544,Site3,2026-11-02,400.0
01544,Site3,2026-11-09,400.0
01544,Site3,2026-11-16,400.0
01544,Site3,2026-11-23,400.0
01544,Site3,2026-11-30,400.0
01544,Site3,2026-12-07,320.0
01544,Site3,2026-12-14,320.0
01544,Site3,2026-12-21,320.0
01544,Site3,2026-12-28,320.0
01545,Site3,2026-02-09,200.0
01545,Site3,2026-02-16,200.0
01545,Site3,2026-02-23,200.0
01545,Site3,2026-03-02,200.0
01545,Site3,2026-03-09,200.0
01545,Site3,2026-03-16,200.0
01545,Site3,2026-03-23,200.0
01545,Site3,2026-03-30,200.0
01545,Site3,2026-04-06,0.0
01545,Site3,2026-04-13,0.0
01545,Site3,2026-04-20,0.0
01545,Site3,2026-04-27,0.0
01545,Site3,2026-05-04,0.0
01545,Site3,2026-05-11,0.0
01545,Site3,2026-05-18,0.0
01545,Site3,2026-05-25,0.0
01545,Site3,2026-06-01,0.0
01545,Site3,2026-06-08,0.0
01545,Site3,2026-06-15,0.0
01545,Site3,2026-06-22,0.0
01545,Site3,2026-06-29,0.0
01545,Site3,2026-07-06,0.0
01545,Site3,2026-07-13,0.0
01545,Site3,2026-07-20,0.0
01545,Site3,2026-07-27,0.0
01545,Site3,2026-08-03,0.0
01545,Site3,2026-08-10,0.0
01545,Site3,2026-08-17,0.0
01545,Site3,2026-08-24,0.0
01545,Site3,2026-08-31,0.0
01545,Site3,2026-09-07,0.0
01545,Site3,2026-09-14,0.0
01545,Site3,2026-09-21,0.0
01545,Site3,2026-09-28,0.0
01545,Site3,2026-10-05,0.0
01545,Site3,2026-10-12,0.0
01545,Site3,2026-10-19,0.0
01545,Site3,2026-10-26,0.0
01545,Site3,2026-11-02,0.0
01545,Site3,2026-11-09,0.0
01545,Site3,2026-11-16,0.0
01545,Site3,2026-11-23,0.0
01545,Site3,2026-11-30,0.0
01545,Site3,2026-12-07,0.0
01545,Site3,2026-12-14,0.0
01545,Site3,2026-12-21,0.0
01545,Site3,2026-12-28,0.0
01546,Site1,2026-02-09,215.85
01546,Site1,2026-02-16,215.85
01546,Site1,2026-02-23,215.85
01546,Site1,2026-03-02,249.225
01546,Site1,2026-03-09,249.225
01546,Site1,2026-03-16,249.225
01546,Site1,2026-03-23,249.225
01546,Site1,2026-03-30,249.225
01546,Site1,2026-04-06,0.0
01546,Site1,2026-04-13,0.0
01546,Site1,2026-04-20,0.0
01546,Site1,2026-04-27,0.0
01546,Site1,2026-05-04,0.0
01546,Site1,2026-05-11,0.0
01546,Site1,2026-05-18,0.0
01546,Site1,2026-05-25,0.0
01546,Site1,2026-06-01,0.0
01546,Site1,2026-06-08,0.0
01546,Site1,2026-06-15,0.0
01546,Site1,2026-06-22,0.0
01546,Site1,2026-06-29,0.0
01546,Site1,2026-07-06,0.0
01546,Site1,2026-07-13,0.0
01546,Site1,2026-07-20,0.0
01546,Site1,2026-07-27,0.0
01546,Site1,2026-08-03,0.0
01546,Site1,2026-08-10,0.0
01546,Site1,2026-08-17,0.0
01546,Site1,2026-08-24,0.0
01546,Site1,2026-08-31,0.0
01546,Site1,2026-09-07,0.0
01546,Site1,2026-09-14,0.0
01546,Site1,2026-09-21,0.0
01546,Site1,2026-09-28,0.0
01546,Site1,2026-10-05,0.0
01546,Site1,2026-10-12,0.0
01546,Site1,2026-10-19,0.0
01546,Site1,2026-10-26,0.0
01546,Site1,2026-11-02,0.0
01546,Site1,2026-11-09,0.0
01546,Site1,2026-11-16,0.0
01546,Site1,2026-11-23,0.0
01546,Site1,2026-11-30,0.0
01546,Site1,2026-12-07,0.0
01546,Site1,2026-12-14,0.0
01546,Site1,2026-12-21,0.0
01546,Site1,2026-12-28,0.0
01559,Site3,2026-02-09,250.0
01559,Site3,2026-02-16,250.0
01559,Site3,2026-02-23,250.0
01559,Site3,2026-03-02,250.0
01559,Site3,2026-03-09,250.0
01559,Site3,2026-03-16,250.0
01559,Site3,2026-03-23,250.0
01559,Site3,2026-03-30,250.0
01559,Site3,2026-04-06,100.0
01559,Site3,2026-04-13,80.0
01559,Site3,2026-04-20,80.0
01559,Site3,2026-04-27,80.0
01559,Site3,2026-05-04,80.0
01559,Site3,2026-05-11,100.0
01559,Site3,2026-05-18,100.0
01559,Site3,2026-05-25,100.0
01559,Site3,2026-06-01,100.0
01559,Site3,2026-06-08,100.0
01559,Site3,2026-06-15,100.0
01559,Site3,2026-06-22,100.0
01559,Site3,2026-06-29,100.0
01559,Site3,2026-07-06,100.0
01559,Site3,2026-07-13,80.0
01559,Site3,2026-07-20,80.0
01559,Site3,2026-07-27,80.0
01559,Site3,2026-08-03,80.0
01559,Site3,2026-08-10,100.0
01559,Site3,2026-08-17,100.0
01559,Site3,2026-08-24,100.0
01559,Site3,2026-08-31,100.0
01559,Site3,2026-09-07,80.0
01559,Site3,2026-09-14,80.0
01559,Site3,2026-09-21,80.0
01559,Site3,2026-09-28,80.0
01559,Site3,2026-10-05,80.0
01559,Site3,2026-10-12,100.0
01559,Site3,2026-10-19,100.0
01559,Site3,2026-10-26,100.0
01559,Site3,2026-11-02,100.0
01559,Site3,2026-11-09,100.0
01559,Site3,2026-11-16,100.0
01559,Site3,2026-11-23,100.0
01559,Site3,2026-11-30,100.0
01559,Site3,2026-12-07,80.0
01559,Site3,2026-12-14,80.0
01559,Site3,2026-12-21,80.0
01559,Site3,2026-12-28,80.0
01564,Site3,2026-02-09,430.0
01564,Site3,2026-02-16,430.0
01564,Site3,2026-02-23,430.0
01564,Site3,2026-03-02,430.0
01564,Site3,2026-03-09,430.0
01564,Site3,2026-03-16,430.0
01564,Site3,2026-03-23,430.0
01564,Site3,2026-03-30,430.0
01564,Site3,2026-04-06,180.0
01564,Site3,2026-04-13,144.0
01564,Site3,2026-04-20,144.0
01564,Site3,2026-04-27,144.0
01564,Site3,2026-05-04,144.0
01564,Site3,2026-05-11,80.0
01564,Site3,2026-05-18,80.0
01564,Site3,2026-05-25,80.0
01564,Site3,2026-06-01,80.0
01564,Site3,2026-06-08,180.0
01564,Site3,2026-06-15,180.0
01564,Site3,2026-06-22,180.0
01564,Site3,2026-06-29,180.0
01564,Site3,2026-07-06,180.0
01564,Site3,2026-07-13,144.0
01564,Site3,2026-07-20,144.0
01564,Site3,2026-07-27,144.0
01564,Site3,2026-08-03,144.0
01564,Site3,2026-08-10,180.0
01564,Site3,2026-08-17,180.0
01564,Site3,2026-08-24,180.0
01564,Site3,2026-08-31,180.0
01564,Site3,2026-09-07,64.0
01564,Site3,2026-09-14,64.0
01564,Site3,2026-09-21,64.0
01564,Site3,2026-09-28,64.0
01564,Site3,2026-10-05,64.0
01564,Site3,2026-10-12,180.0
01564,Site3,2026-10-19,180.0
01564,Site3,2026-10-26,180.0
01564,Site3,2026-11-02,180.0
01564,Site3,2026-11-09,180.0
01564,Site3,2026-11-16,180.0
01564,Site3,2026-11-23,180.0
01564,Site3,2026-11-30,180.0
01564,Site3,2026-12-07,144.0
01564,Site3,2026-12-14,144.0
01564,Site3,2026-12-21,144.0
01564,Site3,2026-12-28,144.0
01569,Site1,2026-02-09,382.75
01569,Site1,2026-02-16,382.75
01569,Site1,2026-02-23,382.75
01569,Site1,2026-03-02,444.75
01569,Site1,2026-03-09,444.75
01569,Site1,2026-03-16,444.75
01569,Site1,2026-03-23,444.75
01569,Site1,2026-03-30,444.75
01569,Site1,2026-04-06,357.2
01569,Site1,2026-04-13,357.2
01569,Site1,2026-04-20,357.2
01569,Site1,2026-04-27,357.2
01569,Site1,2026-05-04,468.25
01569,Site1,2026-05-11,468.25
01569,Site1,2026-05-18,468.25
01569,Site1,2026-05-25,468.25
01569,Site1,2026-06-01,496.0
01569,Site1,2026-06-08,496.0
01569,Site1,2026-06-15,496.0
01569,Site1,2026-06-22,496.0
01569,Site1,2026-06-29,496.0
01569,Site1,2026-07-06,398.2
01569,Site1,2026-07-13,398.2
01569,Site1,2026-07-20,398.2
01569,Site1,2026-07-27,398.2
01569,Site1,2026-08-03,492.0
01569,Site1,2026-08-10,492.0
01569,Site1,2026-08-17,492.0
01569,Site1,2026-08-24,492.0
01569,Site1,2026-08-31,492.0
01569,Site1,2026-09-07,361.0
01569,Site1,2026-09-14,361.0
01569,Site1,2026-09-21,361.0
01569,Site1,2026-09-28,361.0
01569,Site1,2026-10-05,503.0
01569,Site1,2026-10-12,503.0
01569,Site1,2026-10-19,503.0
01569,Site1,2026-10-26,503.0
01569,Site1,2026-11-02,497.25
01569,Site1,2026-11-09,497.25
01569,Site1,2026-11-16,497.25
01569,Site1,2026-11-23,497.25
01569,Site1,2026-11-30,497.25
01569,Site1,2026-12-07,399.2
01569,Site1,2026-12-14,399.2
01569,Site1,2026-12-21,399.2
01569,Site1,2026-12-28,399.2
01570,Site1,2026-02-09,220.75
01570,Site1,2026-02-16,220.75
01570,Site1,2026-02-23,220.75
01570,Site1,2026-03-02,222.0
01570,Site1,2026-03-09,222.0
01570,Site1,2026-03-16,222.0
01570,Site1,2026-03-23,222.0
01570,Site1,2026-03-30,222.0
01570,Site1,2026-04-06,178.79999999999998
01570,Site1,2026-04-13,178.79999999999998
01570,Site1,2026-04-20,178.79999999999998
01570,Site1,2026-04-27,178.79999999999998
01570,Site1,2026-05-04,206.0
01570,Site1,2026-05-11,206.0
01570,Site1,2026-05-18,206.0
01570,Site1,2026-05-25,206.0
01570,Site1,2026-06-01,226.0
01570,Site1,2026-06-08,226.0
01570,Site1,2026-06-15,226.0
01570,Site1,2026-06-22,226.0
01570,Site1,2026-06-29,226.0
01570,Site1,2026-07-06,182.0
01570,Site1,2026-07-13,182.0
01570,Site1,2026-07-20,182.0
01570,Site1,2026-07-27,182.0
01570,Site1,2026-08-03,228.75
01570,Site1,2026-08-10,228.75
01570,Site1,2026-08-17,228.75
01570,Site1,2026-08-24,228.75
01570,Site1,2026-08-31,228.75
01570,Site1,2026-09-07,184.0
01570,Site1,2026-09-14,184.0
01570,Site1,2026-09-21,184.0
01570,Site1,2026-09-28,184.0
01570,Site1,2026-10-05,231.25
01570,Site1,2026-10-12,231.25
01570,Site1,2026-10-19,231.25
01570,Site1,2026-10-26,231.25
01570,Site1,2026-11-02,232.5
01570,Site1,2026-11-09,232.5
01570,Site1,2026-11-16,232.5
01570,Site1,2026-11-23,232.5
01570,Site1,2026-11-30,232.5
01570,Site1,2026-12-07,187.2
01570,Site1,2026-12-14,187.2
01570,Site1,2026-12-21,187.2
01570,Site1,2026-12-28,187.2
01571,Site1,2026-02-09,459.375
01571,Site1,2026-02-16,459.375
01571,Site1,2026-02-23,459.375
01571,Site1,2026-03-02,555.5625
01571,Site1,2026-03-09,555.5625
01571,Site1,2026-03-16,555.5625
01571,Site1,2026-03-23,555.5625
01571,Site1,2026-03-30,555.5625
01571,Site1,2026-04-06,464.7
01571,Site1,2026-04-13,464.7
01571,Site1,2026-04-20,464.7
01571,Site1,2026-04-27,464.7
01571,Site1,2026-05-04,555.875
01571,Site1,2026-05-11,555.875
01571,Site1,2026-05-18,555.875
01571,Site1,2026-05-25,555.875
01571,Site1,2026-06-01,530.875
01571,Site1,2026-06-08,530.875
01571,Site1,2026-06-15,530.875
01571,Site1,2026-06-22,530.875
01571,Site1,2026-06-29,530.875
01571,Site1,2026-07-06,467.4
01571,Site1,2026-07-13,467.4
01571,Site1,2026-07-20,467.4
01571,Site1,2026-07-27,467.4
01571,Site1,2026-08-03,557.625
01571,Site1,2026-08-10,557.625
01571,Site1,2026-08-17,557.625
01571,Site1,2026-08-24,557.625
01571,Site1,2026-08-31,557.625
01571,Site1,2026-09-07,478.6
01571,Site1,2026-09-14,478.6
01571,Site1,2026-09-21,478.6
01571,Site1,2026-09-28,478.6
01571,Site1,2026-10-05,563.25
01571,Site1,2026-10-12,563.25
01571,Site1,2026-10-19,563.25
01571,Site1,2026-10-26,563.25
01571,Site1,2026-11-02,610.75
01571,Site1,2026-11-09,610.75
01571,Site1,2026-11-16,610.75
01571,Site1,2026-11-23,610.75
01571,Site1,2026-11-30,610.75
01571,Site1,2026-12-07,491.1
01571,Site1,2026-12-14,491.1
01571,Site1,2026-12-21,491.1
01571,Site1,2026-12-28,491.1
01574,Site1,2026-02-09,1250.0
01574,Site1,2026-02-16,1250.0
01574,Site1,2026-02-23,1250.0
01574,Site1,2026-03-02,1625.0
01574,Site1,2026-03-09,1625.0
01574,Site1,2026-03-16,1625.0
01574,Site1,2026-03-23,1625.0
01574,Site1,2026-03-30,1625.0
01574,Site1,2026-04-06,1300.0
01574,Site1,2026-04-13,1300.0
01574,Site1,2026-04-20,1300.0
01574,Site1,2026-04-27,1300.0
01574,Site1,2026-05-04,1625.0
01574,Site1,2026-05-11,1625.0
01574,Site1,2026-05-18,1625.0
01574,Site1,2026-05-25,1625.0
01574,Site1,2026-06-01,1625.0
01574,Site1,2026-06-08,1625.0
01574,Site1,2026-06-15,1625.0
01574,Site1,2026-06-22,1625.0
01574,Site1,2026-06-29,1625.0
01574,Site1,2026-07-06,1300.0
01574,Site1,2026-07-13,1300.0
01574,Site1,2026-07-20,1300.0
01574,Site1,2026-07-27,1300.0
01574,Site1,2026-08-03,1250.0
01574,Site1,2026-08-10,1250.0
01574,Site1,2026-08-17,1250.0
01574,Site1,2026-08-24,1250.0
01574,Site1,2026-08-31,1250.0
01574,Site1,2026-09-07,1300.0
01574,Site1,2026-09-14,1300.0
01574,Site1,2026-09-21,1300.0
01574,Site1,2026-09-28,1300.0
01574,Site1,2026-10-05,1625.0
01574,Site1,2026-10-12,1625.0
01574,Site1,2026-10-19,1625.0
01574,Site1,2026-10-26,1625.0
01574,Site1,2026-11-02,1625.0
01574,Site1,2026-11-09,1625.0
01574,Site1,2026-11-16,1625.0
01574,Site1,2026-11-23,1625.0
01574,Site1,2026-11-30,1625.0
01574,Site1,2026-12-07,1300.0
01574,Site1,2026-12-14,1300.0
01574,Site1,2026-12-21,1300.0
01574,Site1,2026-12-28,1300.0
01575,Site1,2026-02-09,475.0
01575,Site1,2026-02-16,475.0
01575,Site1,2026-02-23,475.0
01575,Site1,2026-03-02,500.0
01575,Site1,2026-03-09,500.0
01575,Site1,2026-03-16,500.0
01575,Site1,2026-03-23,500.0
01575,Site1,2026-03-30,500.0
01575,Site1,2026-04-06,400.0
01575,Site1,2026-04-13,400.0
01575,Site1,2026-04-20,400.0
01575,Site1,2026-04-27,400.0
01575,Site1,2026-05-04,500.0
01575,Site1,2026-05-11,500.0
01575,Site1,2026-05-18,500.0
01575,Site1,2026-05-25,500.0
01575,Site1,2026-06-01,500.0
01575,Site1,2026-06-08,500.0
01575,Site1,2026-06-15,500.0
01575,Site1,2026-06-22,500.0
01575,Site1,2026-06-29,500.0
01575,Site1,2026-07-06,400.0
01575,Site1,2026-07-13,400.0
01575,Site1,2026-07-20,400.0
01575,Site1,2026-07-27,400.0
01575,Site1,2026-08-03,337.5
01575,Site1,2026-08-10,337.5
01575,Site1,2026-08-17,337.5
01575,Site1,2026-08-24,337.5
01575,Site1,2026-08-31,337.5
01575,Site1,2026-09-07,400.0
01575,Site1,2026-09-14,400.0
01575,Site1,2026-09-21,400.0
01575,Site1,2026-09-28,400.0
01575,Site1,2026-10-05,500.0
01575,Site1,2026-10-12,500.0
01575,Site1,2026-10-19,500.0
01575,Site1,2026-10-26,500.0
01575,Site1,2026-11-02,500.0
01575,Site1,2026-11-09,500.0
01575,Site1,2026-11-16,500.0
01575,Site1,2026-11-23,500.0
01575,Site1,2026-11-30,500.0
01575,Site1,2026-12-07,400.0
01575,Site1,2026-12-14,400.0
01575,Site1,2026-12-21,400.0
01575,Site1,2026-12-28,400.0
01576,Site1,2026-02-09,750.0
01576,Site1,2026-02-16,750.0
01576,Site1,2026-02-23,750.0
01576,Site1,2026-03-02,925.0
01576,Site1,2026-03-09,925.0
01576,Site1,2026-03-16,925.0
01576,Site1,2026-03-23,925.0
01576,Site1,2026-03-30,925.0
01576,Site1,2026-04-06,740.0
01576,Site1,2026-04-13,740.0
01576,Site1,2026-04-20,740.0
01576,Site1,2026-04-27,740.0
01576,Site1,2026-05-04,925.0
01576,Site1,2026-05-11,925.0
01576,Site1,2026-05-18,925.0
01576,Site1,2026-05-25,925.0
01576,Site1,2026-06-01,925.0
01576,Site1,2026-06-08,925.0
01576,Site1,2026-06-15,925.0
01576,Site1,2026-06-22,925.0
01576,Site1,2026-06-29,925.0
01576,Site1,2026-07-06,740.0
01576,Site1,2026-07-13,740.0
01576,Site1,2026-07-20,740.0
01576,Site1,2026-07-27,740.0
01576,Site1,2026-08-03,250.0
01576,Site1,2026-08-10,250.0
01576,Site1,2026-08-17,250.0
01576,Site1,2026-08-24,250.0
01576,Site1,2026-08-31,250.0
01576,Site1,2026-09-07,740.0
01576,Site1,2026-09-14,740.0
01576,Site1,2026-09-21,740.0
01576,Site1,2026-09-28,740.0
01576,Site1,2026-10-05,925.0
01576,Site1,2026-10-12,925.0
01576,Site1,2026-10-19,925.0
01576,Site1,2026-10-26,925.0
01576,Site1,2026-11-02,925.0
01576,Site1,2026-11-09,925.0
01576,Site1,2026-11-16,925.0
01576,Site1,2026-11-23,925.0
01576,Site1,2026-11-30,925.0
01576,Site1,2026-12-07,740.0
01576,Site1,2026-12-14,740.0
01576,Site1,2026-12-21,740.0
01576,Site1,2026-12-28,740.0
01577,Site1,2026-02-09,95.0
01577,Site1,2026-02-16,95.0
01577,Site1,2026-02-23,95.0
01577,Site1,2026-03-02,95.0
01577,Site1,2026-03-09,95.0
01577,Site1,2026-03-16,95.0
01577,Site1,2026-03-23,95.0
01577,Site1,2026-03-30,95.0
01577,Site1,2026-04-06,76.0
01577,Site1,2026-04-13,76.0
01577,Site1,2026-04-20,76.0
01577,Site1,2026-04-27,76.0
01577,Site1,2026-05-04,95.0
01577,Site1,2026-05-11,95.0
01577,Site1,2026-05-18,95.0
01577,Site1,2026-05-25,95.0
01577,Site1,2026-06-01,95.0
01577,Site1,2026-06-08,95.0
01577,Site1,2026-06-15,95.0
01577,Site1,2026-06-22,95.0
01577,Site1,2026-06-29,95.0
01577,Site1,2026-07-06,76.0
01577,Site1,2026-07-13,76.0
01577,Site1,2026-07-20,76.0
01577,Site1,2026-07-27,76.0
01577,Site1,2026-08-03,95.0
01577,Site1,2026-08-10,95.0
01577,Site1,2026-08-17,95.0
01577,Site1,2026-08-24,95.0
01577,Site1,2026-08-31,95.0
01577,Site1,2026-09-07,76.0
01577,Site1,2026-09-14,76.0
01577,Site1,2026-09-21,76.0
01577,Site1,2026-09-28,76.0
01577,Site1,2026-10-05,95.0
01577,Site1,2026-10-12,95.0
01577,Site1,2026-10-19,95.0
01577,Site1,2026-10-26,95.0
01577,Site1,2026-11-02,95.0
01577,Site1,2026-11-09,95.0
01577,Site1,2026-11-16,95.0
01577,Site1,2026-11-23,95.0
01577,Site1,2026-11-30,95.0
01577,Site1,2026-12-07,76.0
01577,Site1,2026-12-14,76.0
01577,Site1,2026-12-21,76.0
01577,Site1,2026-12-28,76.0
01584,Site1,2026-02-09,1875.0
01584,Site1,2026-02-16,1875.0
01584,Site1,2026-02-23,1875.0
01584,Site1,2026-03-02,1875.0
01584,Site1,2026-03-09,1875.0
01584,Site1,2026-03-16,1875.0
01584,Site1,2026-03-23,1875.0
01584,Site1,2026-03-30,1875.0
01584,Site1,2026-04-06,1500.0
01584,Site1,2026-04-13,1500.0
01584,Site1,2026-04-20,1500.0
01584,Site1,2026-04-27,1500.0
01584,Site1,2026-05-04,1875.0
01584,Site1,2026-05-11,1875.0
01584,Site1,2026-05-18,1875.0
01584,Site1,2026-05-25,1875.0
01584,Site1,2026-06-01,1875.0
01584,Site1,2026-06-08,1875.0
01584,Site1,2026-06-15,1875.0
01584,Site1,2026-06-22,1875.0
01584,Site1,2026-06-29,1875.0
01584,Site1,2026-07-06,1500.0
01584,Site1,2026-07-13,1500.0
01584,Site1,2026-07-20,1500.0
01584,Site1,2026-07-27,1500.0
01584,Site1,2026-08-03,1125.0
01584,Site1,2026-08-10,1125.0
01584,Site1,2026-08-17,1125.0
01584,Site1,2026-08-24,1125.0
01584,Site1,2026-08-31,1125.0
01584,Site1,2026-09-07,1500.0
01584,Site1,2026-09-14,1500.0
01584,Site1,2026-09-21,1500.0
01584,Site1,2026-09-28,1500.0
01584,Site1,2026-10-05,1875.0
01584,Site1,2026-10-12,1875.0
01584,Site1,2026-10-19,1875.0
01584,Site1,2026-10-26,1875.0
01584,Site1,2026-11-02,1875.0
01584,Site1,2026-11-09,1875.0
01584,Site1,2026-11-16,1875.0
01584,Site1,2026-11-23,1875.0
01584,Site1,2026-11-30,1875.0
01584,Site1,2026-12-07,1500.0
01584,Site1,2026-12-14,1500.0
01584,Site1,2026-12-21,1500.0
01584,Site1,2026-12-28,1500.0
01591,Site1,2026-02-09,35.0
01591,Site1,2026-02-16,35.0
01591,Site1,2026-02-23,35.0
01591,Site1,2026-03-02,35.0
01591,Site1,2026-03-09,35.0
01591,Site1,2026-03-16,35.0
01591,Site1,2026-03-23,35.0
01591,Site1,2026-03-30,35.0
01591,Site1,2026-04-06,28.0
01591,Site1,2026-04-13,28.0
01591,Site1,2026-04-20,28.0
01591,Site1,2026-04-27,28.0
01591,Site1,2026-05-04,35.0
01591,Site1,2026-05-11,35.0
01591,Site1,2026-05-18,35.0
01591,Site1,2026-05-25,35.0
01591,Site1,2026-06-01,35.0
01591,Site1,2026-06-08,35.0
01591,Site1,2026-06-15,35.0
01591,Site1,2026-06-22,35.0
01591,Site1,2026-06-29,35.0
01591,Site1,2026-07-06,28.0
01591,Site1,2026-07-13,28.0
01591,Site1,2026-07-20,28.0
01591,Site1,2026-07-27,28.0
01591,Site1,2026-08-03,35.0
01591,Site1,2026-08-10,35.0
01591,Site1,2026-08-17,35.0
01591,Site1,2026-08-24,35.0
01591,Site1,2026-08-31,35.0
01591,Site1,2026-09-07,28.0
01591,Site1,2026-09-14,28.0
01591,Site1,2026-09-21,28.0
01591,Site1,2026-09-28,28.0
01591,Site1,2026-10-05,35.0
01591,Site1,2026-10-12,35.0
01591,Site1,2026-10-19,35.0
01591,Site1,2026-10-26,35.0
01591,Site1,2026-11-02,35.0
01591,Site1,2026-11-09,35.0
01591,Site1,2026-11-16,35.0
01591,Site1,2026-11-23,35.0
01591,Site1,2026-11-30,35.0
01591,Site1,2026-12-07,28.0
01591,Site1,2026-12-14,28.0
01591,Site1,2026-12-21,28.0
01591,Site1,2026-12-28,28.0
01592,Site3,2026-02-09,0.0
01592,Site3,2026-02-16,0.0
01592,Site3,2026-02-23,0.0
01592,Site3,2026-03-02,0.0
01592,Site3,2026-03-09,0.0
01592,Site3,2026-03-16,0.0
01592,Site3,2026-03-23,0.0
01592,Site3,2026-03-30,0.0
01592,Site3,2026-04-06,120.0
01592,Site3,2026-04-13,120.0
01592,Site3,2026-04-20,120.0
01592,Site3,2026-04-27,120.0
01592,Site3,2026-05-04,150.0
01592,Site3,2026-05-11,150.0
01592,Site3,2026-05-18,150.0
01592,Site3,2026-05-25,150.0
